CustomerID,LastPurchaseDate,Recency,Frequency,Monetary
15400,2011-09-08 13:57:00,93,5,716.2
15402,2011-07-14 12:17:00,149,2,626.77
15405,2011-06-03 14:44:00,190,1,349.1
15406,2011-11-08 13:22:00,32,2,510.71000000000004
15407,2011-11-06 11:55:00,34,4,1046.74
15408,2011-03-20 15:02:00,265,1,267.18
15410,2011-09-16 14:47:00,85,8,3450.84
15411,2011-11-13 15:19:00,27,4,1348.93
15412,2011-06-21 15:24:00,172,1,190.53
15414,2011-11-30 09:50:00,10,3,774.9000000000001
15415,2011-01-30 14:13:00,314,1,559.61
15416,2011-10-06 09:38:00,65,4,3984.32
15417,2011-09-15 15:26:00,86,1,508.8
15419,2011-11-15 09:23:00,25,1,135.86
15421,2011-10-12 09:20:00,59,4,950.36
15422,2011-01-20 16:17:00,324,2,97.7
15423,2011-11-01 14:01:00,39,1,43.5
15424,2011-03-30 13:02:00,255,2,383.34
15426,2011-11-20 15:36:00,20,5,1404.07
15427,2011-11-06 14:29:00,34,3,1430.54
15428,2011-11-24 16:54:00,16,1,93.78
15429,2011-11-13 12:28:00,27,2,397.35
15432,2011-11-16 16:30:00,24,1,171.19000000000003
15433,2011-05-10 10:45:00,214,2,533.3
15434,2011-12-01 13:33:00,9,5,1041.48
15435,2011-11-17 16:39:00,23,1,149.29
15436,2011-11-27 16:05:00,13,3,1067.75
15437,2011-03-22 13:11:00,263,1,200.16
15438,2011-07-31 14:19:00,132,1,156.57999999999998
15440,2011-10-16 12:16:00,55,3,383.68
15442,2011-04-05 12:24:00,249,1,594.0
15443,2011-12-08 10:40:00,2,7,3213.59
15444,2011-11-30 17:37:00,10,2,1411.21
15445,2011-03-20 15:06:00,265,1,113.5
15447,2011-01-13 11:26:00,331,1,155.17000000000002
15448,2011-01-31 10:42:00,313,1,494.64
15449,2011-11-13 15:02:00,27,3,974.52
15450,2011-11-09 17:11:00,31,1,429.84
15452,2011-11-10 12:13:00,30,3,528.48
15453,2011-12-08 10:59:00,2,7,1371.77
15454,2010-12-12 14:21:00,363,1,179.1
15456,2011-03-01 13:51:00,284,3,434.59
15457,2011-03-22 15:31:00,263,1,237.07
15458,2011-11-14 13:08:00,26,1,161.64
15460,2010-12-20 16:08:00,355,1,214.26
15462,2011-09-06 13:11:00,95,3,234.6
15463,2011-11-10 12:57:00,30,1,126.14
15464,2011-01-05 15:56:00,339,1,1044.65
15465,2011-11-20 10:11:00,20,18,7354.62
15466,2011-09-15 14:08:00,86,1,334.53
15467,2011-11-30 14:17:00,10,3,524.88
15468,2011-10-19 13:49:00,52,2,467.51
15469,2011-10-20 16:21:00,51,2,538.55
15471,2011-12-07 14:12:00,3,1,454.48
15472,2011-08-18 15:17:00,114,1,371.56
15473,2011-11-25 15:15:00,15,7,1771.2
15475,2011-09-23 15:20:00,78,1,454.11
15478,2011-10-30 14:19:00,41,2,1399.92
15480,2011-08-15 14:32:00,117,1,905.5
15482,2011-11-24 10:46:00,16,12,10879.76
15483,2011-07-01 13:07:00,162,4,225.26
15484,2011-12-08 15:03:00,2,4,3590.41
15485,2011-11-09 14:31:00,31,3,2564.5
15488,2011-09-08 10:11:00,93,1,91.32000000000001
15489,2011-11-17 08:53:00,23,3,1134.28
15491,2011-09-05 15:56:00,96,6,3100.09
15492,2011-11-11 14:53:00,29,2,659.46
15493,2011-11-07 12:04:00,33,5,1953.41
15494,2011-11-18 14:51:00,22,2,1280.58
15497,2011-11-22 11:51:00,18,2,1262.2
15498,2011-12-07 12:48:00,3,27,13316.4
15500,2011-12-01 13:47:00,9,4,1131.56
15502,2011-11-24 12:48:00,16,12,10384.93
15503,2010-12-12 10:57:00,363,1,141.04
15504,2011-09-19 13:45:00,82,1,52.83
15505,2011-10-18 07:56:00,53,5,3610.96
15506,2011-11-17 12:11:00,23,3,972.08
15507,2011-06-21 11:19:00,172,1,475.86
15508,2011-06-03 15:43:00,190,6,1000.27
15510,2011-01-13 12:10:00,331,1,250.0
15511,2011-11-28 09:43:00,12,5,900.53
15512,2011-07-07 10:20:00,156,2,121.0
15513,2011-11-06 14:36:00,34,19,14758.22
15514,2011-11-27 14:40:00,13,11,4023.7200000000003
15516,2011-10-26 10:51:00,45,3,62.43
15517,2011-04-20 14:02:00,234,1,267.03
15518,2011-10-06 13:05:00,65,8,1921.55
15520,2011-12-08 10:58:00,2,1,343.5
15521,2011-10-30 13:42:00,41,8,3000.2
15522,2011-11-07 11:26:00,33,2,397.99
15523,2011-09-16 16:29:00,85,1,412.01000000000005
15524,2011-11-15 12:09:00,25,1,440.0
15525,2011-12-07 14:43:00,3,3,734.37
15526,2011-11-06 15:04:00,34,2,148.44
15527,2011-11-21 12:17:00,19,8,2428.53
15528,2011-03-30 16:14:00,255,1,229.33
15529,2011-11-17 11:29:00,23,11,3962.6
15530,2011-11-18 12:25:00,22,4,1497.31
15531,2011-12-01 18:43:00,9,2,1972.39
15532,2011-11-14 14:51:00,26,4,1564.73
15533,2011-11-20 15:35:00,20,3,807.57
15535,2011-06-19 16:02:00,174,4,502.9
15537,2011-06-29 13:10:00,164,1,110.92
15539,2011-12-02 13:36:00,8,1,538.46
15540,2011-11-28 13:51:00,12,1,213.3
15541,2011-08-17 14:58:00,115,1,85.13000000000001
15543,2011-02-24 15:26:00,289,1,127.86
15544,2011-11-30 16:43:00,10,9,3546.71
15545,2011-10-16 13:24:00,55,2,288.96999999999997
15547,2011-12-02 12:52:00,8,14,4910.6
15549,2011-09-23 16:22:00,78,3,1681.46
15550,2011-12-05 15:38:00,5,4,575.63
15551,2011-11-03 12:37:00,37,1,436.06
15552,2011-05-06 14:47:00,218,1,90.12
15553,2011-10-10 14:02:00,61,1,428.93
15554,2011-03-07 09:00:00,278,1,217.2
15555,2011-11-27 16:19:00,13,16,4794.86
15556,2011-11-15 16:08:00,25,1,279.77
15557,2011-11-11 12:46:00,29,1,468.91
15561,2011-11-28 11:07:00,12,4,800.5899999999999
15562,2010-12-23 09:55:00,352,1,134.55
15563,2011-11-17 14:50:00,23,4,1400.44
15565,2011-10-20 14:33:00,51,2,173.16000000000003
15567,2011-11-21 10:48:00,19,1,186.01
15568,2011-12-07 11:27:00,3,3,758.29
15569,2011-08-28 10:15:00,104,5,1375.71
15570,2011-12-02 14:47:00,8,12,4148.82
15571,2011-11-28 10:02:00,12,4,650.4300000000001
15572,2011-12-05 10:09:00,5,7,2533.42
15573,2011-11-08 11:38:00,32,2,591.1899999999999
15574,2011-06-15 12:01:00,178,4,675.64
15576,2011-11-02 12:03:00,38,1,921.37
15577,2011-07-11 17:03:00,152,3,258.88
15578,2011-06-30 13:03:00,163,1,127.1
15579,2011-10-02 12:45:00,69,2,327.6
15581,2011-08-11 09:38:00,121,13,3675.77
15582,2011-11-15 09:55:00,25,3,682.9100000000001
15584,2011-11-16 10:55:00,24,4,720.86
15585,2011-06-16 08:38:00,177,1,455.3
15587,2011-10-20 13:37:00,51,4,913.68
15589,2011-03-29 09:54:00,256,3,478.53
15592,2011-10-24 08:59:00,47,1,388.58
15593,2011-09-30 11:46:00,71,1,199.8
15594,2011-11-24 08:53:00,16,5,1771.78
15596,2011-08-31 10:55:00,101,5,1406.59
15597,2011-11-04 13:26:00,36,1,324.57
15598,2011-10-17 16:04:00,54,1,240.68
15599,2011-11-13 11:44:00,27,2,761.74
15601,2011-11-28 15:15:00,12,14,6776.56
15602,2011-12-01 14:14:00,9,9,1297.8700000000001
15603,2011-09-22 10:04:00,79,1,48.480000000000004
15604,2011-10-18 14:47:00,53,1,216.39000000000001
15605,2011-11-03 14:17:00,37,5,1198.23
15606,2011-10-09 15:47:00,62,9,2920.16
15607,2011-01-07 12:44:00,337,1,104.76
15608,2011-11-11 13:20:00,29,4,1093.68
15609,2011-06-08 13:00:00,185,1,298.48
15610,2011-10-19 10:36:00,52,1,112.46000000000001
15611,2011-11-30 12:36:00,10,13,1591.45
15612,2011-11-03 14:52:00,37,2,195.15
15615,2011-11-29 14:42:00,11,23,10399.74
15618,2011-11-07 08:34:00,33,4,776.851
15619,2011-11-29 08:14:00,11,1,336.4
15620,2011-10-14 12:41:00,57,3,1553.18
15621,2011-12-05 14:01:00,5,4,1293.03
15622,2011-10-27 16:44:00,44,9,3709.56
15623,2011-07-21 17:26:00,142,1,301.03000000000003
15624,2011-08-15 11:38:00,117,4,588.13
15625,2011-08-28 10:21:00,104,4,1534.26
15626,2011-09-26 10:03:00,75,2,675.8
15628,2011-12-05 10:24:00,5,9,2870.2400000000002
15630,2011-10-25 15:36:00,46,2,1186.35
15632,2011-11-24 09:51:00,16,8,3285.31
15634,2011-11-22 16:28:00,18,1,243.55
15636,2011-09-11 11:17:00,90,2,724.76
15637,2011-10-18 08:28:00,53,1,223.36
15639,2011-07-28 14:30:00,135,1,425.32
15640,2011-12-05 14:35:00,5,15,12416.11
15641,2011-08-26 14:04:00,106,4,1887.2
15643,2011-06-01 07:38:00,192,3,664.0
15644,2011-06-26 14:54:00,167,4,803.54
15645,2011-11-21 11:55:00,19,1,612.01
15646,2011-07-05 09:53:00,158,3,447.64000000000004
15648,2011-05-19 15:53:00,205,2,639.5
15649,2011-01-07 13:34:00,337,2,816.0
15651,2011-11-03 08:41:00,37,3,646.3
15652,2011-09-09 14:22:00,92,1,337.74
15653,2011-09-08 10:49:00,93,2,877.44
15654,2011-11-30 13:08:00,10,2,922.53
15655,2011-04-10 15:25:00,244,1,560.6700000000001
15656,2011-10-25 14:56:00,46,4,748.5
15657,2011-11-17 12:19:00,23,1,30.0
15658,2011-06-02 15:22:00,191,5,1024.1000000000001
15659,2011-10-27 09:23:00,44,1,306.45
15660,2011-11-14 16:58:00,26,9,1600.86
15661,2011-01-26 13:56:00,318,2,309.8
15663,2011-08-25 15:50:00,107,1,138.14
15664,2011-10-20 10:57:00,51,1,386.43
15665,2011-06-24 14:57:00,169,2,2222.21
15667,2011-10-31 10:56:00,40,1,301.32000000000005
15668,2011-05-06 10:39:00,218,1,76.32000000000001
15669,2011-10-30 16:03:00,41,4,684.34
15670,2011-02-16 10:50:00,297,1,173.05
15671,2011-11-21 12:43:00,19,7,2657.13
15673,2011-09-12 16:12:00,89,4,2726.23
15674,2011-09-27 15:17:00,74,5,2446.6
15675,2011-09-19 13:48:00,82,3,323.69
15676,2011-11-21 12:40:00,19,3,3435.76
15677,2011-10-21 15:36:00,50,1,657.23
15678,2011-10-18 09:25:00,53,1,352.7
15679,2011-11-15 16:19:00,25,4,781.28
15680,2011-11-30 13:46:00,10,3,1333.68
15681,2011-11-14 16:30:00,26,5,1426.16
15683,2011-08-14 12:56:00,118,1,193.75
15687,2011-12-01 08:33:00,9,9,2993.1
15689,2011-08-12 09:37:00,120,2,254.1
15690,2011-12-05 15:59:00,5,2,239.76
15691,2011-04-01 15:13:00,253,1,136.8
15692,2011-11-11 14:12:00,29,1,191.04
15694,2011-12-09 09:44:00,1,14,6479.4
15695,2011-03-18 08:32:00,267,2,409.98
15696,2011-11-06 14:02:00,34,8,2711.11
15699,2011-11-22 08:26:00,18,1,309.65
15700,2011-06-20 16:53:00,173,2,696.68
15701,2011-12-07 14:39:00,3,4,1529.0
15703,2011-03-20 10:51:00,265,1,211.5
15704,2011-07-22 13:35:00,141,4,2293.62
15705,2011-05-22 15:37:00,202,1,143.1
15706,2011-10-07 10:09:00,64,4,1060.56
15707,2011-11-04 14:35:00,36,4,916.98
15708,2011-10-30 10:54:00,41,7,3235.25
15709,2011-03-01 10:38:00,284,1,133.25
15712,2011-11-30 14:09:00,10,5,1072.3600000000001
15713,2011-07-19 13:34:00,144,2,356.7
15714,2011-11-28 11:26:00,12,2,330.03000000000003
15716,2011-07-17 11:59:00,146,4,1101.11
15717,2011-04-19 13:21:00,235,1,150.3
15719,2011-11-07 12:29:00,33,13,5030.07
15720,2011-11-15 14:48:00,25,1,598.73
15721,2011-11-28 12:14:00,12,1,471.40000000000003
15722,2011-11-04 11:43:00,36,5,2211.21
15723,2010-12-10 11:12:00,365,1,190.70000000000002
15724,2011-05-22 14:40:00,202,2,218.25
15725,2011-11-24 14:51:00,16,1,415.25
15727,2011-11-23 12:36:00,17,7,5159.06
15729,2011-05-11 12:36:00,213,1,85.0
15730,2011-10-05 12:31:00,66,3,1120.88
15732,2011-05-11 14:24:00,213,2,294.12
15733,2011-03-02 09:05:00,283,1,162.3
15734,2011-08-17 10:50:00,115,2,1339.45
15737,2011-11-25 11:21:00,15,8,1188.1200000000001
15738,2011-11-21 08:26:00,19,16,4812.42
15739,2011-10-04 13:42:00,67,1,449.12
15740,2011-10-21 14:29:00,50,1,154.88
15743,2011-11-23 17:19:00,17,4,775.96
15744,2011-09-23 09:52:00,78,1,34.8
15745,2011-11-20 13:45:00,20,4,1094.5900000000001
15746,2011-07-28 15:21:00,135,1,196.88
15747,2011-11-27 12:26:00,13,3,946.64
15748,2011-10-30 12:51:00,41,1,144.36
15749,2011-04-18 13:20:00,236,3,44534.3
15750,2011-12-07 12:34:00,3,8,2463.05
15752,2011-10-31 11:37:00,40,7,2626.6
15753,2011-02-08 12:41:00,305,1,79.2
15754,2011-10-19 14:40:00,52,3,458.57
15755,2011-11-29 14:57:00,11,6,2364.25
15756,2011-10-09 13:30:00,62,4,528.01
15757,2011-10-05 12:14:00,66,2,714.42
15758,2011-11-15 10:48:00,25,1,205.25
15759,2011-05-05 15:13:00,219,3,253.04000000000002
15762,2011-10-05 16:15:00,66,2,583.75
15763,2011-11-08 09:44:00,32,2,1086.92
15764,2011-09-12 17:58:00,89,6,3279.9700000000003
15766,2011-10-06 17:03:00,65,1,315.06
15768,2011-08-16 10:48:00,116,3,621.83
15769,2011-12-02 13:52:00,8,26,56252.72
15773,2011-12-04 12:48:00,6,1,635.6800000000001
15774,2011-10-02 12:04:00,69,1,270.8
15775,2011-04-08 12:56:00,246,1,104.9
15776,2011-07-29 13:46:00,134,1,241.62
15777,2011-04-12 16:43:00,242,4,1047.1100000000001
15780,2011-06-09 12:01:00,184,3,475.28000000000003
15781,2011-11-14 14:57:00,26,3,345.46000000000004
15782,2011-11-30 10:49:00,10,3,2614.74
15783,2011-11-29 09:50:00,11,1,246.3
15785,2011-11-07 11:33:00,33,5,2328.9700000000003
15786,2011-10-24 14:13:00,47,3,4919.0
15787,2011-11-13 14:55:00,27,3,933.26
15789,2010-12-16 14:35:00,359,1,351.3
15790,2011-11-29 14:53:00,11,1,218.75
15791,2011-10-27 10:14:00,44,2,1612.69
15793,2011-11-25 09:31:00,15,3,965.61
15795,2011-07-13 10:43:00,150,1,610.01
15796,2011-12-08 19:55:00,2,8,2708.61
15797,2011-08-18 17:04:00,114,4,2207.4
15799,2011-09-25 12:46:00,76,3,884.14
15800,2011-08-24 14:23:00,108,2,696.89
15801,2011-10-24 13:52:00,47,3,1063.95
15802,2011-07-20 11:38:00,143,1,451.42
15803,2011-10-19 14:56:00,52,1,415.82000000000005
15804,2011-12-09 12:31:00,1,13,4206.39
15805,2011-11-16 16:32:00,24,17,5488.18
15806,2011-10-24 14:35:00,47,3,784.58
15807,2011-10-20 14:10:00,51,3,903.9
15808,2011-02-06 14:33:00,307,4,3651.27
15809,2011-11-03 16:40:00,37,5,515.77
15810,2011-09-22 09:38:00,79,4,1391.98
15811,2011-11-17 15:31:00,23,6,2218.62
15812,2011-08-24 14:19:00,108,5,1801.14
15813,2011-05-16 08:13:00,208,2,1303.9099999999999
15814,2011-11-23 08:17:00,17,4,1945.3300000000002
15815,2011-10-07 12:42:00,64,5,2100.6
15819,2011-10-21 14:50:00,50,4,1905.45
15820,2011-01-24 12:00:00,320,1,206.98
15821,2011-10-26 15:48:00,45,2,570.96
15822,2011-12-06 14:50:00,4,2,885.47
15823,2010-12-02 15:08:00,373,1,15.0
15825,2011-06-20 13:27:00,173,1,532.94
15826,2011-10-14 16:05:00,57,3,1654.31
15827,2011-09-27 15:35:00,74,14,1836.09
15829,2011-09-01 16:45:00,100,2,636.14
15830,2011-11-02 10:40:00,38,1,576.0
15831,2011-10-12 13:14:00,59,3,794.64
15832,2011-03-30 15:29:00,255,1,836.79
15834,2011-09-30 14:41:00,71,4,2225.15
15835,2011-10-26 15:47:00,45,4,954.09
15836,2011-10-20 17:13:00,51,1,137.37
15837,2011-10-06 09:01:00,65,1,391.98
15838,2011-11-28 14:00:00,12,19,33643.08
15839,2011-11-06 13:54:00,34,3,1048.49
15840,2011-10-12 09:08:00,59,2,355.56
15841,2011-09-28 12:15:00,73,4,1224.06
15843,2011-02-09 10:19:00,304,1,118.95
15844,2011-10-24 15:19:00,47,1,130.73999999999998
15845,2011-11-22 09:42:00,18,8,3711.77
15847,2011-11-01 14:41:00,39,2,389.27
15850,2011-11-20 14:14:00,20,2,234.88
15852,2011-06-06 11:22:00,187,2,160.71
15853,2011-10-19 10:38:00,52,1,110.8
15854,2011-12-05 13:39:00,5,12,2969.12
15855,2011-07-26 10:20:00,137,5,712.24
15856,2011-12-05 17:09:00,5,27,16143.64
15857,2011-11-21 12:18:00,19,1,297.0
15858,2011-11-24 12:48:00,16,5,1427.57
15860,2011-10-30 11:25:00,41,8,965.16
15861,2011-11-27 15:59:00,13,8,3146.92
15862,2011-12-01 13:28:00,9,4,832.88
15863,2011-11-14 12:49:00,26,2,68.84
15864,2011-11-17 13:32:00,23,6,1936.32
15865,2011-10-30 12:43:00,41,3,895.13
15866,2011-08-30 14:09:00,102,1,211.89
15867,2011-12-04 13:32:00,6,15,3810.14
15869,2011-03-07 17:23:00,278,2,149.64
15870,2011-11-07 10:58:00,33,1,351.44
15872,2011-11-25 11:55:00,15,2,316.25
15874,2011-10-07 12:31:00,64,7,4405.88
15877,2011-12-08 11:53:00,2,2,490.33
15880,2010-12-05 13:00:00,370,1,329.03
15881,2011-01-31 16:59:00,313,5,501.39
15882,2011-05-25 11:35:00,199,4,516.36
15883,2011-12-07 17:05:00,3,2,396.48
15885,2011-09-08 10:43:00,93,3,379.35
15886,2011-10-10 14:25:00,61,1,181.09
15888,2011-09-20 12:30:00,81,1,168.31
15889,2011-07-06 11:10:00,157,2,420.07
15891,2011-04-27 12:35:00,227,1,511.68
15894,2011-03-31 13:50:00,254,2,258.25
15895,2011-07-13 10:27:00,150,1,179.17
15897,2011-05-29 13:50:00,195,2,208.59
15898,2011-12-08 15:23:00,2,5,1383.83
15899,2010-12-06 10:36:00,369,1,56.25
15900,2011-11-16 12:19:00,24,1,337.28000000000003
15901,2011-11-23 12:43:00,17,3,351.73
15903,2011-11-30 08:08:00,10,7,5126.76
15904,2011-12-01 14:50:00,9,1,164.68
15906,2011-11-20 12:24:00,20,7,1567.69
15907,2011-12-06 12:21:00,4,3,882.72
15909,2011-06-19 10:38:00,174,1,191.94
15910,2011-12-09 10:51:00,1,8,1228.88
15912,2011-06-14 14:29:00,179,2,264.62
15916,2011-11-23 13:46:00,17,8,1502.8600000000001
15917,2011-04-06 10:40:00,248,1,123.1
15918,2011-06-02 11:42:00,191,2,334.23
15919,2011-11-20 11:28:00,20,2,525.69
15920,2011-07-08 15:31:00,155,4,167.5
15921,2011-06-20 11:03:00,173,1,323.03000000000003
15922,2010-12-01 13:51:00,374,1,369.5
15923,2010-12-02 12:16:00,373,1,127.08
15925,2011-05-29 15:35:00,195,1,207.15
15930,2011-10-03 14:52:00,68,1,426.63
15932,2011-12-05 17:13:00,5,8,2495.87
15933,2011-11-18 13:14:00,22,3,1107.46
15935,2011-04-14 13:27:00,240,2,416.86
15937,2011-10-06 15:48:00,65,1,145.35000000000002
15938,2011-08-19 12:56:00,113,5,404.58000000000004
15939,2011-09-11 11:30:00,90,15,6115.01
15940,2011-02-01 16:18:00,312,1,35.8
15942,2011-07-29 09:01:00,134,1,337.44
15944,2011-03-08 10:33:00,277,1,325.1
15945,2010-12-09 13:14:00,366,1,181.0
15947,2011-09-18 10:46:00,83,1,1708.24
15948,2011-12-01 15:32:00,9,2,955.24
15949,2011-11-23 09:09:00,17,2,364.72
15950,2011-11-08 11:09:00,32,4,1744.71
15951,2011-12-01 08:34:00,9,2,708.22
15952,2011-11-06 11:18:00,34,4,781.91
15953,2011-11-24 15:32:00,16,8,1657.28
15955,2011-11-15 14:15:00,25,14,4416.26
15957,2011-11-08 12:14:00,32,1,428.89
15958,2011-09-26 13:41:00,75,1,104.35
15963,2011-11-20 11:33:00,20,2,470.76
15965,2011-11-22 16:44:00,18,4,808.87
15967,2011-11-16 15:41:00,24,2,397.68
15969,2011-12-07 11:06:00,3,3,666.1
15970,2011-02-09 12:08:00,304,1,314.09999999999997
15971,2011-11-22 12:50:00,18,12,4199.85
15973,2010-12-08 11:42:00,367,1,307.82000000000005
15974,2011-10-31 13:13:00,40,7,3442.15
15975,2011-09-16 13:33:00,85,1,371.01
15976,2011-06-27 13:00:00,166,2,427.64
15977,2011-11-22 13:29:00,18,2,1054.73
15978,2011-09-23 15:21:00,78,1,1098.78
15980,2011-09-12 09:41:00,89,3,2398.86
15981,2011-11-15 08:00:00,25,8,3408.48
15983,2011-11-17 17:34:00,23,4,1465.12
15984,2011-12-07 12:16:00,3,10,2780.63
15985,2011-08-08 16:31:00,124,2,1142.42
15986,2011-11-09 15:17:00,31,1,168.12
15987,2011-11-27 15:38:00,13,7,1432.77
15988,2011-11-20 13:23:00,20,1,156.78
15990,2011-10-26 15:58:00,45,2,792.11
15992,2011-12-06 11:00:00,4,1,41.989999999999995
15993,2011-12-01 10:45:00,9,7,2777.67
15994,2011-10-16 12:28:00,55,1,414.27
15996,2011-09-12 15:14:00,89,6,1032.58
15998,2011-11-03 12:45:00,37,5,3080.22
16000,2011-12-07 12:17:00,3,3,12393.7
16003,2011-11-10 09:57:00,30,5,2735.37
16005,2011-11-27 13:47:00,13,4,578.71
16006,2011-05-12 13:12:00,212,1,101.4
16007,2011-10-23 11:05:00,48,4,1693.81
16008,2011-11-16 10:32:00,24,3,478.78
16009,2011-11-17 16:51:00,23,4,972.11
16010,2011-04-08 10:14:00,246,3,392.4
16011,2011-12-01 16:31:00,9,16,3352.96
16012,2011-11-04 13:25:00,36,3,1415.29
16013,2011-12-06 10:36:00,4,47,37130.6
16014,2011-11-02 12:04:00,38,3,646.83
16015,2011-12-06 10:58:00,4,3,704.55
16016,2011-12-06 14:35:00,4,8,1465.51
16017,2011-10-23 12:56:00,48,1,211.88
16018,2011-10-31 14:13:00,40,2,408.9
16019,2011-10-24 11:51:00,47,9,3786.24
16020,2011-11-23 11:18:00,17,3,851.01
16022,2011-03-24 13:16:00,261,1,602.63
16023,2011-10-24 16:34:00,47,3,719.81
16024,2011-11-27 13:26:00,13,1,251.03
16025,2011-11-10 11:45:00,30,1,439.65999999999997
16026,2011-10-27 13:53:00,44,1,236.09
16027,2011-09-09 10:47:00,92,6,934.62
16029,2011-11-01 10:27:00,39,63,80850.84
16030,2011-02-03 11:28:00,310,1,331.24
16031,2011-09-08 13:07:00,93,2,547.9
16033,2011-12-04 12:44:00,6,20,8778.82
16034,2011-05-27 16:17:00,197,3,437.70000000000005
16036,2011-09-13 14:53:00,88,2,758.9200000000001
16037,2011-03-15 09:13:00,270,3,855.02
16038,2011-12-02 12:40:00,8,3,471.78
16040,2011-10-05 13:47:00,66,3,1313.55
16041,2011-11-09 12:25:00,31,3,3166.4
16042,2011-11-17 17:50:00,23,5,1177.47
16043,2011-11-02 12:50:00,38,4,773.99
16045,2011-08-12 12:41:00,120,4,1340.7
16048,2010-12-01 15:28:00,374,2,256.44
16049,2011-10-30 13:19:00,41,3,1074.81
16050,2011-06-19 11:44:00,174,1,137.9
16052,2011-10-16 15:13:00,55,1,362.06
16053,2011-11-07 11:21:00,33,2,1511.95
16054,2011-07-17 13:08:00,146,1,783.9
16055,2011-05-03 09:26:00,221,1,134.8
16056,2011-10-25 15:19:00,46,1,650.75
16057,2011-11-23 15:23:00,17,7,2263.12
16059,2011-10-05 09:56:00,66,6,1453.16
16062,2011-11-30 12:15:00,10,4,1153.62
16063,2011-03-24 14:56:00,261,1,335.32
16065,2010-12-09 13:03:00,366,1,367.14
16066,2011-11-23 11:54:00,17,5,1521.04
16070,2011-11-17 15:50:00,23,2,852.15
16071,2011-10-26 11:14:00,45,1,326.24
16072,2011-02-24 14:32:00,289,1,584.3199999999999
16073,2011-02-15 15:41:00,298,1,122.4
16076,2011-12-06 14:59:00,4,10,2234.73
16078,2011-03-01 09:47:00,284,1,79.2
16079,2011-11-23 12:48:00,17,3,1352.0
16080,2011-09-19 10:42:00,82,2,217.16
16081,2011-10-14 13:06:00,57,5,2799.42
16083,2011-08-31 10:47:00,101,2,1317.62
16084,2011-02-13 16:05:00,300,1,436.18
16085,2011-11-16 13:24:00,24,5,981.51
16086,2011-10-11 13:09:00,60,5,1121.39
16091,2011-07-08 08:45:00,155,2,315.06
16092,2011-08-17 10:46:00,115,3,817.86
16093,2011-08-25 11:09:00,107,1,17.0
16094,2011-11-28 12:45:00,12,4,1078.23
16096,2011-03-20 13:38:00,265,1,320.62
16097,2011-04-13 13:47:00,241,1,185.04999999999998
16098,2011-09-13 09:59:00,88,7,2005.63
16099,2011-10-20 13:13:00,51,3,731.9
16101,2011-09-30 10:18:00,71,1,1290.7
16102,2011-10-28 13:19:00,43,3,1842.14
16103,2011-12-02 14:16:00,8,6,1429.64
16104,2011-10-09 10:23:00,62,1,298.21
16105,2011-04-05 10:13:00,249,1,336.96
16106,2011-10-05 10:37:00,66,1,108.38
16107,2011-11-22 09:40:00,18,7,3204.1600000000003
16108,2011-09-16 11:48:00,85,1,842.5
16109,2011-05-05 09:17:00,219,2,611.88
16110,2011-10-25 14:35:00,46,3,1320.95
16112,2011-07-19 14:28:00,144,4,195.74
16113,2011-06-09 16:16:00,184,1,161.38
16114,2011-06-22 10:13:00,171,1,135.75000000000003
16115,2011-11-30 11:32:00,10,8,1660.8799999999999
16116,2011-05-12 12:01:00,212,1,612.78
16117,2011-06-03 11:42:00,190,1,232.21
16119,2011-12-01 15:11:00,9,2,423.36
16120,2011-10-11 14:22:00,60,4,1309.14
16121,2011-10-13 12:59:00,58,2,854.66
16122,2011-09-27 15:34:00,74,4,684.42
16123,2011-10-19 09:18:00,52,1,307.78000000000003
16124,2011-01-26 14:45:00,318,1,249.0
16125,2010-12-07 15:48:00,368,1,289.35
16126,2011-11-10 16:03:00,30,4,6287.77
16127,2011-10-31 13:58:00,40,1,656.25
16128,2011-11-22 11:14:00,18,5,1880.22
16131,2011-10-19 11:53:00,52,6,3506.54
16133,2011-12-06 11:24:00,4,33,14589.04
16134,2011-11-18 10:05:00,22,2,618.09
16135,2011-03-22 12:30:00,263,1,517.55
16136,2011-10-11 09:10:00,60,3,709.38
16139,2011-11-21 08:37:00,19,3,635.4100000000001
16140,2011-10-05 12:15:00,66,2,725.1800000000001
16141,2011-09-12 13:11:00,89,1,620.4
16142,2011-04-04 10:16:00,250,1,535.34
16143,2011-12-06 14:13:00,4,6,2424.94
16144,2011-04-07 10:09:00,247,1,175.2
16145,2011-12-01 10:33:00,9,11,3799.4900000000002
16146,2011-07-05 14:20:00,158,3,734.13
16147,2011-07-29 09:57:00,134,1,375.0
16148,2011-02-16 14:01:00,297,1,76.32000000000001
16149,2011-12-05 11:29:00,5,2,280.52
16150,2011-10-28 12:39:00,43,5,2053.02
16152,2011-03-16 09:47:00,269,1,1829.04
16153,2011-10-21 10:50:00,50,5,1824.23
16156,2011-12-01 12:42:00,9,9,3092.04
16157,2011-11-24 11:41:00,16,3,656.69
16159,2011-03-03 12:27:00,282,1,348.2
16160,2011-10-05 14:19:00,66,2,1025.44
16161,2011-12-08 12:10:00,2,19,5533.67
16162,2011-04-01 15:03:00,253,1,37.4
16163,2011-04-21 15:15:00,233,2,856.6
16164,2011-11-22 15:04:00,18,3,822.48
16168,2011-11-29 12:45:00,11,27,3787.6
16169,2011-12-01 15:28:00,9,4,1822.97
